URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
Netclan20241123,https://insights.blackcoffer.com/metabridges-api-decentraland-integration/,2,0,0.99999950000025,0.011904761833900228,10.5,0.30952380952380953,4.323809523809524,10.5,52,168,2.1488095238095237,0,6.660714285714286
Netclan20241124,https://insights.blackcoffer.com/microsoft-azure-chatbot-with-luis-language-understanding/,6,0,0.9999998333333611,0.07228915575555234,13.833333333333334,0.3373493975903614,5.668273092369478,13.833333333333334,28,83,2.289156626506024,1,6.843373493975903
Netclan20241125,https://insights.blackcoffer.com/impact-of-news-media-and-press-on-innovation-startups-and-investments/,7,4,0.2727272479338866,0.0763888883584105,7.2,0.20833333333333334,2.9633333333333334,7.2,30,144,2.0972222222222223,8,6.395833333333333
Netclan20241126,https://insights.blackcoffer.com/aws-quicksight-reporting-dashboard/,7,3,0.39999996000000404,0.06134969287515526,13.583333333333334,0.25153374233128833,5.533946830265849,13.583333333333334,41,163,2.0061349693251533,7,6.361963190184049
Netclan20241127,https://insights.blackcoffer.com/google-data-studio-dashboard-for-marketing-ads-and-traction-data/,6,0,0.9999998333333611,0.023529411672433678,15.9375,0.23137254901960785,6.467549019607843,15.9375,59,255,1.9843137254901961,8,6.443137254901961
Netclan20241128,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,7,1,0.7499999062500118,0.06349206298815824,10.5,0.25396825396825395,4.301587301587301,10.5,32,126,2.0317460317460316,10,6.4603174603174605
Netclan20241129,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,16,0,0.9999999375000038,0.10389610322145387,19.25,0.24675324675324675,7.7987012987013,19.25,38,154,2.0779220779220777,7,6.590909090909091
Netclan20241130,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,2,0,0.99999950000025,0.04255319058397467,15.666666666666666,0.3617021276595745,6.411347517730497,15.666666666666666,17,47,2.234042553191489,3,7.148936170212766
Netclan20241131,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,7,2,0.5555554938271674,0.08181818107438017,11.0,0.4,4.5600000000000005,11.0,44,110,2.4727272727272727,1,7.681818181818182
Netclan20241132,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,2,0,0.99999950000025,0.02564102531229455,19.5,0.23076923076923078,7.892307692307693,19.5,18,78,2.128205128205128,1,6.67948717948718
Netclan20241133,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,8,0,0.9999998750000157,0.049079754300124206,14.818181818181818,0.31901840490797545,6.054880089235918,14.818181818181818,52,163,2.1717791411042944,2,6.901840490797546
Netclan20241134,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,2,0,0.99999950000025,0.014598540039426715,9.133333333333333,0.27007299270072993,3.761362530413625,9.133333333333333,37,137,2.124087591240876,3,6.868613138686132
Netclan20241135,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,1,0,0.9999990000010001,0.027027026296566857,37.0,0.32432432432432434,14.92972972972973,37.0,12,37,2.054054054054054,1,6.837837837837838
Netclan20241136,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,3,0,0.9999996666667778,0.04761904686318973,10.5,0.3968253968253968,4.358730158730159,10.5,25,63,2.365079365079365,0,7.0476190476190474
Netclan20241137,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,5,0,0.99999980000004,0.07812499877929689,10.666666666666666,0.40625,4.429166666666666,10.666666666666666,26,64,2.21875,0,7.09375
Netclan20241138,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,3,2,0.199999960000008,0.11111110864197538,22.5,0.35555555555555557,9.142222222222221,22.5,16,45,2.1777777777777776,0,6.822222222222222
Netclan20241139,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,3,1,0.49999987500003124,0.08163265139525201,9.8,0.3673469387755102,4.066938775510205,9.8,18,49,2.2653061224489797,0,6.979591836734694
Netclan20241140,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,3,1,0.49999987500003124,0.07547169668921327,8.833333333333334,0.33962264150943394,3.6691823899371077,8.833333333333334,18,53,2.207547169811321,0,7.0754716981132075
Netclan20241141,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,8,0,0.9999998750000157,0.05442176833726688,10.5,0.2789115646258503,4.31156462585034,10.5,41,147,2.183673469387755,8,7.0
Netclan20241142,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,2,0,0.99999950000025,0.02702702666179694,10.571428571428571,0.25675675675675674,4.331274131274131,10.571428571428571,19,74,2.189189189189189,4,6.743243243243243
Netclan20241143,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,4,8,-0.3333333055555579,0.05607476609310857,14.266666666666667,0.3364485981308411,5.841246105919004,14.266666666666667,72,214,2.2850467289719627,3,6.929906542056075
Netclan20241144,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,9,2,0.636363578512402,0.10091743026681257,12.11111111111111,0.3119266055045872,4.96921508664628,12.11111111111111,34,109,2.238532110091743,2,7.018348623853211
Netclan20241145,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,13,2,0.7333332844444478,0.08241758196473856,10.705882352941176,0.34065934065934067,4.418616677440207,10.705882352941176,62,182,2.4175824175824174,16,7.3901098901098905
Netclan20241146,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,9,2,0.636363578512402,0.0763888883584105,11.076923076923077,0.3055555555555556,4.552991452991453,11.076923076923077,44,144,2.2569444444444446,8,7.006944444444445
Netclan20241147,https://insights.blackcoffer.com/real-estate-data-warehouse/,5,0,0.99999980000004,0.03378378355551498,10.571428571428571,0.3310810810810811,4.361003861003861,10.571428571428571,49,148,2.2094594594594597,1,6.966216216216216
Netclan20241148,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,4,1,0.599999880000024,0.03448275838287753,10.357142857142858,0.31724137931034485,4.269753694581281,10.357142857142858,46,145,2.1862068965517243,9,6.834482758620689
Netclan20241149,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,3,0,0.9999996666667778,0.03797468306361161,9.875,0.3291139240506329,4.081645569620253,9.875,26,79,2.1645569620253164,0,6.670886075949367
Netclan20241150,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,3,1,0.49999987500003124,0.052631578254847655,19.0,0.25,7.7,19.0,19,76,2.0789473684210527,0,6.7368421052631575
Netclan20241151,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,4,0,0.9999997500000625,0.0597014916462464,9.571428571428571,0.40298507462686567,3.989765458422175,9.571428571428571,27,67,2.388059701492537,0,7.119402985074627
Netclan20241152,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,4,0,0.9999997500000625,0.05714285632653063,11.666666666666666,0.34285714285714286,4.803809523809524,11.666666666666666,24,70,2.342857142857143,0,7.057142857142857
Netclan20241153,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,3,0,0.9999996666667778,0.04109588984800151,9.125,0.3287671232876712,3.7815068493150683,9.125,24,73,2.2739726027397262,0,7.0
Netclan20241154,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,2,0,0.99999950000025,0.031249999511718758,16.0,0.359375,6.54375,16.0,23,64,2.25,0,6.875
Netclan20241155,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,3,0,0.9999996666667778,0.04761904686318973,12.6,0.38095238095238093,5.192380952380953,12.6,24,63,2.3492063492063493,0,7.063492063492063
Netclan20241156,https://insights.blackcoffer.com/marbles-stimulation-using-python/,3,1,0.49999987500003124,0.04597701096578148,7.909090909090909,0.3333333333333333,3.296969696969697,7.909090909090909,29,87,2.1264367816091956,2,6.597701149425287
Netclan20241157,https://insights.blackcoffer.com/stocktwits-data-structurization/,11,9,0.09999999500000024,0.04201680663441847,9.916666666666666,0.2542016806722689,4.068347338935574,9.916666666666666,121,476,2.0987394957983194,7,6.718487394957983
Netclan20241158,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,9,5,0.2857142653061239,0.055335968160727396,12.047619047619047,0.4189723320158103,4.986636551853944,12.047619047619047,106,253,2.494071146245059,3,7.474308300395257
Netclan20241159,https://insights.blackcoffer.com/population-and-community-survey-of-america/,12,9,0.14285713605442207,0.04575163388725134,13.5,0.3485838779956427,5.5394335511982575,13.5,160,459,2.2657952069716774,4,6.871459694989107
Netclan20241160,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,19,17,0.05555555401234573,0.05034965027923126,11.171875,0.28251748251748254,4.5817569930069935,11.171875,202,715,2.1468531468531467,6,6.699300699300699
Netclan20241161,https://insights.blackcoffer.com/healthcare-data-analysis/,6,6,0.0,0.12244897834235736,8.909090909090908,0.2755102040816326,3.6738404452690165,8.909090909090908,27,98,2.122448979591837,11,6.816326530612245
Netclan20241162,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,1,0,0.9999990000010001,0.033333332222222255,30.0,0.5,12.200000000000001,30.0,15,30,2.8,0,8.133333333333333
Netclan20241163,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,3,0,0.9999996666667778,0.049999999166666684,8.571428571428571,0.36666666666666664,3.5752380952380953,8.571428571428571,22,60,2.2666666666666666,1,6.95
